Id,Name,Address,City,State,ZIP,Phone,Type
912460545950,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,945533156,9253705000,00-09
712071759616,SAN DIEGO AMERICAN INDIAN HEALTH CENTER,2630 1ST AVE,SAN DIEGO,CA,921036599,6192342158,00-04
949272151634,UCSD MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,CA,921031422,6195436308,00-09
264784275451,UCSD MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,CA,921039000,6195436308,00-09
231816991688,THE PAVILION AT OCEAN POINT,3202 DUKE STREET,SAN DIEGO,CA,921105401,6192244141,00-18
710349929455,CHANNEL ISLANDS FAMILY MEDICAL CLINIC,2800 S VENTURA RD,OXNARD,CA,930334905,8059840144,12-70
106770353988,MAYWOOD ACRES HEALTHCARE,2641 SOUTH C ST,OXNARD,CA,930334502,8054877840,00-18
745477592409,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,PORT HUENEME,CA,930413220,8059882701,00-09
915708866277,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,SALINAS,CA,939072533,8316245311,00-09
830860300376,COUNTY OF MONTEREY,1156 FREMONT BLVD,SEASIDE,CA,939555756,8318998100,00-04
496014904030,STRATEGIC WELLNESS INC,2300 CALIFORNIA ST STE 306,SAN FRANCISCO,CA,941152754,4152021550,12-70
117478135126,SUTTER BAY HOSPITALS,2333 BUCHANAN STREET,SAN FRANCISCO,CA,941152328,4156007180,00-09
925032248461,PRIMARY CARE ASSOCIATES OF THE REDWOOD EMPIRE MEDICAL GROUP  INC.,500 DOYLE PARK DR,PETALUMA,CA,949546655,7075451300,12-70
978874278495,NORCAL HEALTHCONNECT LLC,400 N. MCDOWELL BLVD,PETALUMA,CA,949542339,7077781111,00-09
191926434416,NU IMAGE NOW WELLNESS CENTER,2275 REDONDO AVE,SIGNAL HILL,CA,907551219,5629387665,12-70
147272427129,REDDY URGENT CARE INC,123 ATLANTIC AVE,LOS ALAMITOS,CA,907203562,5622091569,12-70
109320864074,REGENCY OAKS POST ACUTE CARE CENTER,3850 E. ESTHER ST.,LONG BEACH,CA,908042009,5624983368,00-18
325756846217,MWN COMMUNITY HOSPITAL LLC,1720 TERMINO AVENUE,LONG BEACH,CA,908042104,5626007226,00-09
855956775438,COMMUNITY HEALTH CENTERS  SAN LUIS OBISPO,1551 BISHOP ST,SAN LUIS OBISPO,CA,934014635,8052691350,00-04
384154892736,SURGICAL SPECIALTIES OF ARROYO GRANDE INC,860 OAK PARK BLVD,ARROYO GRANDE,CA,934201800,8054746383,00-09
332898751717,MISSION VIEW HEALTH CENTER,1425 WOODSIDE DR,SAN LUIS OBISPO,CA,934015936,8055430210,00-18
538114434992,ENLOE MEDICAL CENTER,111 RALEY BLVD,CHICO,CA,959288351,5308948800,12-Z1
460584775540,RABO HEALTH AND WELLNESS,490 SYCAMORE STREET,CHICO,CA,95926,5308466262,12-70
610129130216,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,912081407,8187907100,00-09
917127770495,VERDUGO INTERNAL MEDICINE A MEDICAL GROUP INC,1809 VERDUGO BLVD,GLENDALE,CA,912081402,8187906225,12-70
287884488671,FIRST AID URGENT CARE INC,7200 FOOTHILL BLVD,TUJUNGA,CA,910422719,6267919004,12-70
752244127755,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,912081479,8187907100,00-09
244930963617,OXNARD HOME HEALTH CARE INC,3539 OCEAN VIEW BLVD STE 1,LA CRESCENTA,CA,912142784,7472551505,00-06
542490324866,ROYALE HOME HEALTH CARE  INC,221 N SAN DIMAS AVE  SUITE B,LA CRESCENTA,CA,912144570,9093940331,00-06
498267291021,COMMUNITY MEDICAL CENTERS  INC.,7912 WEST LN STE 221,STOCKTON,CA,952103159,2096365000,00-04
100434248511,COMMUNITY MEDICAL CENTERS  E MARCH LANE,1801 E MARCH LANE  SUITE D-470,STOCKTON,CA,952106677,2095077000,00-04
446191854206,TIMBERLAKE FAMILY PRACTICE A MEDICAL CORPORATION,9381 E STOCKTON BLVD STE 216,ELK GROVE,CA,956245070,9166915855,12-70
238451664478,BRUCEVILLE TERRACE - D/P SNF OF METHODIST HOSPITAL,7500 HOSPITAL DR,SACRAMENTO,CA,958235408,9164233000,00-09
771792617457,EDEN HOME HEALTH,9299 E STOCKTON BLVD  SUITE 10,ELK GROVE,CA,956244097,9166814949,00-06
707889650470,HOWELL HEALTHCARE MP INC,35 W LOS ANGELES AVE,MOORPARK,CA,930211820,8055295370,12-70
619518557460,SAXON SURGICAL CENTER INC,430 EAST AVENIDA DE LOS ARBOLES,THOUSAND OAKS,CA,913603017,8052410151,00-09
731178831231,NEWBURY PARK URGENT CARE CENTER LTD,2080 NEWBURY RD,NEWBURY PARK,CA,91320,8054990308,12-70
205186298440,OAKVIEW SKILLED NURSING,3557 CAMPUS DR,THOUSAND OAKS,CA,913602744,8052412000,00-18
995309691915,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,925014136,9517883000,00-09
375275138033,BORREGO COMMUNITY HEALTH FOUNDATION,1971 UNIVERSITY AVE,RIVERSIDE,CA,925075263,9512133450,00-04
463992781661,San Bernardino Vet Center,1325 E. Cooley Drive  Suite 101,Colton,CA,92324,909-801-5762 Or 877-927-8387,
191223189167,RESURGENT HEAD AND NECK SURGEONS  INC.,6848 MAGNOLIA AVE STE 220,RIVERSIDE,CA,925062858,9516561500,12-70
578396211246,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,902473511,3105324200,00-09
546508696642,ALPHA WELLNESS CENTER INC,1613 S VERMONT AVE,LOS ANGELES,CA,900064521,3237318000,12-70
560345730593,COMPREHENSIVE PRIMARY CARE MEDICAL ASSOCIATES  INC,7798 CHERRY AVE,SAN BERNARDINO,CA,924111232,9093551296,12-70
480111723949,Rancho Cucamonga,8599 Haven Ave.  Suite 102,Rancho Cucamonga,CA,91730,909-946-5348,
481145353076,HAVEN ELITE URGENT CARE,6417 HAVEN AVE STE 110,RANCHO CUCAMONGA,CA,917373804,9099412273,12-70
396534341222,GLENDORA OAKS BEHAVIORAL HEALTH HOSPITAL,150 WEST ROUTE 66,GLENDORA,CA,917406207,6268525050,00-09
165545508587,UNITED FAMILY PHYSICIANS INC,210 S GRAND AVE,GLENDORA,CA,917414292,6263353627,12-70
179761312265,PRIME HEALTHCARE SERVICES - ST FRANCIS LLC,3630 E IMPERIAL HWY,SOUTH GATE,CA,902806237,3109008900,00-09
181429477880,JWCH INSTITUTE INC,5600 RICKENBACKER RD,BELL,CA,902016437,3232638840,00-04
215489407694,BELL GARDENS COMMUNITY HEALTH CENTER,6912 AJAX AVENUE,BELL GARDENS,CA,902014057,2135625813,00-04
911400627767,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,945892580,7075545280,00-09
917798261143,LA CLINICA NORTH VALLEJO,220 HOSPITAL DR,VALLEJO,CA,945892517,7076411900,00-04
101971642835,CITYMED URGENT CARE,1313 TRAVIS BLVD,FAIRFIELD,CA,945334621,9172077266,12-70
765139646919,CARDIA HEART RECIRCULATION MEDICAL CENTER  INC.,2270 BACON ST,ROSEVILLE CA,CA,956613482,9259385400,12-70
515280877481,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,SACRAMENTO,CA,958212122,9165375000,00-09
306275526738,URGENT MD INC,9221 SIERRA COLLEGE BLVD,ROSEVILLE,CA,956615919,8157132600,12-70
406190539218,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER CT,CHULA VISTA,CA,919116661,6194825800,00-09
710084492155,CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO INC,4050 BEYER BLVD,SAN YSIDRO,CA,921732007,6196624100,00-04
643272371905,SAN YSIDRO HEALTH SAN YSIDRO HEALTH CENTER,4004 BEYER BLVD,SAN YSIDRO,CA,921732007,6194284463,00-04
604102408932,BORREGO COMMUNITY HEALTH FOUNDATION,11750 CHOLLA DR,DESERT HOT SPRINGS,CA,922403064,7602510044,00-04
625476676403,DESERT REGIONAL MEDICAL CENTER  INC.,1150 N INDIAN CANYON DR,PALM SPRINGS,CA,922624872,7603236511,00-09
601080151290,CALIFORNIA NURSING & REHABILITATION CENTER,2299 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,922623023,7603252937,00-18
821805912365,LOS ALAMITOS MEDICAL CENTER  INC.,3751 KATELLA AVE,SEAL BEACH,CA,907404907,5625981311,00-09
777571558142,BAY SHORE WELLNESS LLC,5855 E NAPLES PLZ,LONG BEACH,CA,908035077,5628104916,12-70
356824702144,SEAL BEACH HEALTH AND REHABILITATION CENTER,3000 N GATE ROAD,SEAL BEACH,CA,907402535,5625982477,00-18
466585700383,THE REFINERY INTEGRATED WELLNESS SERVICES MARRIAGE AND FAMILY THERA,45445 PORTOLA AVE STE 1,PALM DESERT,CA,922604844,7603853959,12-70
663220737253,WEST COAST SURGERY  INC,36915 COOK STREET,PALM DESERT,CA,922116067,7603401003,00-09
919732632480,EXECUTIVE URGENT CARE OF INDIAN WELLS,74785 HIGHWAY 111,INDIAN WELLS,CA,922107129,7603463932,12-70
745559501072,TRI-VALLEY FAMILY MEDICINE,1133 E STANLEY BLVD,LIVERMORE,CA,945504246,9254439000,12-70
772172539796,SAN RAMON REGIONAL MEDICAL CENTER  LLC,6001 NORRIS CANYON RD,SAN RAMON,CA,945835440,9252759200,00-09
250039802295,PLEASANTON URGENT CARE INC.,3128 SANTA RITA RD,PLEASANTON,CA,945668300,9254629300,12-70
660907742892,EASTERN PLUMAS HOSPITAL- PORTOLA CAMPUS DP/SNF,500 FIRST STREET,PORTOLA,CA,961229406,5308324277,00-18
266623741914,GOLDEN VALLEY HEALTH CENTER,847 W CHILDS AVE,MERCED,CA,953416862,2093837441,00-04
915256350852,FAMILY CARE,315 EAST 13TH STREET,MERCED,CA,953408787,2093857060,00-09
701068612018,GOLDEN VALLEY HEALTH CENTER-WOMEN'S HEALTH CTR,797 WEST CHILDS AVE,MERCED,CA,953416805,2093835871,00-04
724731244315,PROVIDENCE CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,913563547,8188810800,00-09
891780824165,ENCINO PROCARE MEDICAL CENTER PC,5535 BALBOA BLVD STE 104,ENCINO,CA,913161522,8189222140,12-70
586866156587,JEWISH HOME CARE SERVICES,6345 BALBOA BLVD  STE 213,ENCINO,CA,913161517,8186550411,00-06
526979239221,ELITE HOME CARE  INC,3807  SIERRA HWY SUITE 207,ACTON,CA,935101256,6612692279,00-06
487464486376,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,CA,935514483,6613825000,00-09
507040473094,TARZANA TREATMENT CENTERS INC,320 E PALMDALE BLVD,PALMDALE,CA,935504598,8189961051,00-04
340413396113,LANCASTER HOSPITAL CORPORATION,38600 MEDICAL CENTER DR,PALMDALE,CA,935514483,6619484781,00-09
969290378266,EAST WEST URGENT CARE,38345 30TH ST E STE B1A,PALMDALE,CA,935506508,6613103388,12-70
309722406290,TRIUMPH HEALTHCARE LLC,26126 OROVILLE PLACE,LAKE FOREST,CA,926304849,9494469906,12-70
737013213229,GENESIS AMBULATORY SURGERY CENTER INC,26781 PORTOLA PKWY,FOOTHILL RANCH,CA,926101758,9492511502,00-09
441890610299,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,CA,905055114,3103259110,12-70
910282685573,DEL AMO HOSPITAL,23700 CAMINO DEL SOL,TORRANCE,CA,905055017,3105301151,00-09
209348583385,URGENTCARE3D INC,6010 HIDDEN VALLEY RD,ROLLING HILLS ESTATES,CA,902743651,7605448233,12-70
874327524149,MISSION AREA HEALTH ASSOCIATES,4434 MISSION ST,SAN FRANCISCO,CA,941121927,4154061353,00-04
875977882525,VITUITY - URGENT CARE SERVICES PC,23962 ALICIA PKWY STE I-1,SAN FRANCISCO,CA,941102217,9494527699,12-70
981164856951,SAN FRANCISCO POST ACUTE,5767 MISSION STREET,SAN FRANCISCO,CA,941124208,4155843294,00-18
571724246705,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,941104403,4156478600,00-09
924324974566,COUNTY OF SAN JOAQUIN,500 W. HOSPITAL RD.,FRENCH CAMP,CA,952319693,2094686937,00-09
773726601727,GOLDEN VALLEY HEALTH CENTER,302 NORTHGATE DR,MANTECA,CA,953363139,2092395299,00-04
982593320208,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,958252115,9169735000,00-09
381309545099,ELICA HEALTH CENTERS,4815 WATT AVE,NORTH HIGHLANDS,CA,956605108,9164542345,00-04
594523737645,SAN DIEGO PRIMARY CARE MEDICAL GROUP,3737 MORAGA AVE,SAN DIEGO,CA,921175364,8582928885,12-70
440790576390,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,920371205,8586264123,00-09
598120333509,PARTNERS URGENT CARE - UTC,4085 GOVERNOR DR,SAN DIEGO,CA,921222522,7143895700,12-70
651673866275,LA JOLLA NURSING AND REHABILITATION CENTER,2552 TORREY PINES RD,LA JOLLA,CA,920373432,8584535810,00-18
312495244444,BRIDGE HOSPICE  LLC,5090 SHOREHAM PL STE 209,SAN DIEGO,CA,921225935,5827752008,00-08
574198585704,OPERATION SAMAHAN INC,9995 CARMEL MOUNTAIN RD,SAN DIEGO,CA,92129,8442002426,00-04
468595417157,AURORA SAN DIEGO LLC,11878 AVENUE OF INDUSTRY,SAN DIEGO,CA,921283423,8584873200,00-09
269353365608,HUNTINGTON HOSPITAL,100 W CALIFORNIA BLVD,PASADENA,CA,911053010,6263975555,00-09
831309681361,COMPREHENSIVE COMM HEALTH CENTER-EAGLE ROCK,1704 COLORADO BLVD,LOS ANGELES,CA,900411338,3232564116,00-04
906453870818,PASADENA URGENT CARE INC,797 S ARROYO PKWY,PASADENA,CA,911053234,6263040404,12-70
833289894706,PASADENA HOSPITAL ASSOCIATION  LTD.,100 W CALIFORNIA BLVD,PASADENA,CA,911053010,6263975555,00-09
846626231026,ULTIMATE HOME CARE  INC,616 GLENOAKS BLVD #204,GLENDALE,CA,912071778,8182444210,00-06
491630430489,FRESNO COMMUNITY HOSPITAL AND MEDICAL CENTER,2823 FRESNO ST,FRESNO,CA,937211324,5594592222,00-09
267621917407,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,1110 N BLACKSTONE AVE,FRESNO,CA,937011016,8004924227,00-04
559197876659,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,937211324,5594596000,00-09
316430587608,LIFELONG MEDICAL CARE,3260 SACRAMENTO ST,BERKELEY,CA,947022739,5104284500,00-04
781578992942,SUTTER BAY HOSPITALS,2001 DWIGHT WAY,BERKELEY,CA,947042608,5102044444,00-09
425056842870,NEWMD URGENT CARE CENTER INC,3431 BROADWAY ST,EL CERRITO,CA,945302620,7077311108,12-70
887832339991,CHAPARRAL HOUSE,1309 ALLSTON WAY,BERKELEY,CA,947021920,5108488774,00-18
777356444124,HERA HEALTH CARE,3180 WILLOW LN,WESTLAKE VILLAGE,CA,913612822,8053799110,12-70
447012508281,LOS ROBLES REGIONAL MEDICAL CENTER,215 W JANSS RD,WESTLAKE VILLAGE,CA,913623816,8054972727,00-09
843456304472,MUIR FAMILY PHYSICIANS MEDICAL GROUP  INC.,3291 WALNUT BLVD,BRENTWOOD,CA,945134412,9255139495,12-70
725972224665,TRACY URGENT CARE INC,2160 W GRANT LINE RD,TRACY,CA,953777334,2098328700,12-70
204213836920,LA CLINICA OAKLEY,2021 MAIN STREET,OAKLEY,CA,945613302,9257768200,00-04
216739452559,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,945318687,9258136500,00-09
791994543501,DIGNITY HEALTH HOSPICE,124 SOUTH COLLEGE DRIVE  SUITE B,SANTA MARIA,CA,934545325,8057393830,00-08
166796664690,BROADWAY BY THE SEA,2725 E. BROADWAY,LONG BEACH,CA,908035431,5624344494,00-18
951402924652,OASIS FAMILY MEDICINE INC,3527 OCEAN VIEW BLVD,GLENDALE,CA,912081211,8186466909,12-70
519003139210,CARE PLUS HOME HEALTH INC,3857 FOOTHILL BLVD STE 20,LA CRESCENTA,CA,912141670,8183309802,00-06
323608554944,THE CHILDREN'S CL FAMILY HEALTH IN CTR LONG BEACH,2360 PACIFIC AVENUE,LONG BEACH,CA,908063051,5629330471,00-04
152251544043,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,908131714,5625951911,00-09
289793397153,HEALTH AND LIFE ORGANIZATION INC.,3030 EXPLORER DR,SACRAMENTO,CA,958272728,9162545700,00-04
792523283150,RANCHO DIALYSIS CLINIC,10294 ROCKINGHAM DRIVE,RANCHO CORDOVA,CA,95827,9168571819,00-17
575096626467,WILL FAMILY MEDICAL GROUP,42575 WASHINGTON ST,PALM DESERT,CA,922118850,7603600333,12-70
603788102276,ST JOHN'S WELL CHILD AND FAMILY CTR-MAGNOLIA PLACE,1910 MAGNOLIA AVE,LOS ANGELES,CA,900071220,2137490947,00-04
528897460633,CALIF HOSP MED CTR L.A. DP SNF,1401 SOUTH GRAND AVE,LOS ANGELES,CA,900153070,2137425606,00-09
305545143338,KERN RURAL WELLNESS CENTER INC,146 N HILL ST,ARVIN,CA,932031014,6618554468,00-17
239355963805,BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL  LLC,5201 WHITE LANE,BAKERSFIELD,CA,933096200,6613981800,00-09
899101923401,ARVIN COMMUNITY HEALTH CENTER,1305 BEAR MOUNTAIN BOULEVARD,ARVIN,CA,932031231,6618543131,00-04
383880754289,REDLANDS FAMILY PRACTICE MEDICAL GROUP INC,1520 BARTON RD,REDLANDS,CA,923735467,9097933208,12-70
769860193604,LOMA LINDA UNIVERSITY BEHAVIORAL MED CTR,1710 BARTON ROAD,REDLANDS,CA,923735304,9095589200,00-09
472358632990,VALLEY VIEW WELLNESS MEDICAL CENTER INC,12556 VALLEY VIEW ST,GARDEN GROVE,CA,928452006,7148979355,12-70
380697776655,VA Long Beach Healthcare System,5901 E. 7th Street,Long Beach,CA,90822,562-826-8000 Or 562-826-8000,
748482745446,TELEMEDICINE URGENT CARE INC,5888 EDINGER AVE,HUNTINGTON BEACH,CA,926491705,7147162900,12-70
887486779271,STANLEY HEALTHCARE CENTER,14102 SPRINGDALE STREET,WESTMINSTER,CA,926833538,7148930026,00-18
789490336635,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 W LA PALMA AVENUE,ANAHEIM,CA,928012881,7147741450,00-09
938323431679,ANAHEIM FAMILY MEDICAL INC,1801 W ROMNEYA DR,ANAHEIM,CA,928011818,7149995948,12-70
887633878120,AFFORDABLE UNIQUE HEALTH CARE  INC.,2070 SILENCE DR,SAN JOSE,CA,951281652,5104594567,12-70
459104653714,KAISER PERMANENTE PSYCHIATRIC HEALTH FACILITY-SANT,3840 HOMESTEAD ROAD,SANTA CLARA,CA,950514542,4088514850,00-09
201448636729,COMPREHENSIVE COMMUNITY HEALTH CENTERS INC,801 S. CHEVY CHASE DRIVE,GLENDALE,CA,912054433,8182652264,00-04
760872195093,GLENDALE ADVENTIST MEDICAL CENTER,1509 E WILSON TERRACE,GLENDALE,CA,912064007,8184098202,00-09
946285118845,WINDSOR MANOR,1230 E. WINDSOR RD.,GLENDALE,CA,912052656,8182447219,00-18
420998848465,PASADENA FAMILY MEDICINE INC,301 S FAIR OAKS AVE,PASADENA,CA,911053132,6267921912,12-70
773558689811,East Los Angeles Vet Center,5400 E. Olympic Blvd. Suite 140,Commerce,CA,90022,323-728-9966 Or 323-728-9966,
981827285390,ALAS MEDICAL CLINIC INC,545 N SAN GABRIEL AVE,AZUSA,CA,917022939,6268151511,12-70
878124361749,OAKS INTERNAL MEDICINE  A PROFESSIONAL MEDICAL CORPORATION,3295 OLD CONEJO ROAD,THOUSAND OAKS,CA,913612456,8053756000,12-70
745380693938,CAMARILLO SENIOR LIVING,6000 SANTA ROSA ROAD,CAMARILLO,CA,930127101,8053888086,00-18
930318435073,POMONA COMMUNITY HEALTH CENTER,1556 S SULTANA AVE,ONTARIO,CA,917614238,9099847384,00-04
331474156668,THC-ORANGE COUNTY LLC,550 N MONTEREY AVE,ONTARIO,CA,917643318,9093910333,00-09
268710126653,ALISO VIEJO FAMILY MEDICINE PC,24801 ALICIA PKWY,LAGUNA HILLS,CA,926534654,9494250321,12-70
271820731119,CHILDREN'S HOSPITAL AT MISSION,27700 MEDICAL CENTER RD FL 5,MISSION VIEJO,CA,926916426,7149973000,00-09
152562161745,WELLSPACE HEALTH,2433 MARCONI AVE,SACRAMENTO,CA,958214807,9163138455,00-04
351307472599,McClellan Dental Clinic - Sacramento,5401 Arnold Avenue,McClellan,CA,95652,916-333-5500,
500344875861,INTERIM HEALTHCARE HOSPICE,2233 WATT AVENUE  SUITE 330,SACRAMENTO,CA,958250571,9167790811,00-08
428735133198,MDSTAT URGENT CARE INC,484 HOWE AVE,SACRAMENTO,CA,958255513,9166785291,12-70
500326670288,SOUTHERN CALIFORNIA PRIMARY CARE MEDICAL GROUP  INC,31581 CANYON ESTATES DR,LAKE ELSINORE,CA,925320424,9512443500,12-70
528212847301,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,WILDOMAR,CA,925959681,9516966000,00-09
178619268151,EMERGENCY PHYSICIANS URGENT CARE INC,9710 BRIMHALL RD,WILDOMAR,CA,925955802,6618296747,12-70
379839661726,BEHAVIORAL HEALTH SERVICES  INC.,2015 W 1ST ST STE L,SANTA ANA,CA,927033516,9492451001,00-04
561459521750,ST JOSEPH HOSPITAL OF ORANGE,1100 W STEWART DR,ORANGE,CA,928683849,7146339111,00-09
892800700644,COUNTY OF RIVERSIDE,7140 INDIANA AVE,RIVERSIDE,CA,925044544,9513586000,00-04
476871245814,DOCTORS HOSPITAL OF RIVERSIDE LLC,3865 JACKSON ST,RIVERSIDE,CA,925033955,9516882211,00-09
639558162107,EXTENDED CARE HOSPITAL OF RIVERSIDE,8171 MAGNOLIA AVENUE,RIVERSIDE,CA,925043409,9516873842,00-18
546222682079,CALIFORNIAN-MAGNOLIA CONVALESCENT HOSPITAL  INC.,8133 MAGNOLIA AVE,RIVERSIDE,CA,925043409,9516884321,00-18
470718602513,VVS PRIMARY CARE MEDICAL GROUP INC,1345 GRAND AVE,PIEDMONT,CA,946101074,5104284900,12-70
635786877190,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,2633 E 27TH STREET  BUILDING B,OAKLAND,CA,946011912,5105355115,00-09
397984355209,SOUTH DRIVE MEDICAL CLINIC,515 S DRIVE,MOUNTAIN VIEW,CA,940404209,6509619430,12-70
788563643570,PLEASANTON NURSING AND REHABILITATION CENTER,300 NEAL STREET,PLEASANTON,CA,945667317,9254622400,00-18
788895342805,AXIS COMMUNITY HEALTH,3311 PACIFIC AVENUE,PLEASANTON,CA,945666611,9254471881,00-04
104142977380,FREMONT AMBULATORY SURGERY CENTER LP,39350 CIVIC CENTER DR SUITE 100,FREMONT,CA,945382328,5104564600,00-09
497881118672,ELK GROVE URGENT CARE INC,9045 BRUCEVILLE RD,ELK GROVE,CA,957585950,9164799110,12-70
672110780291,ANAHEIM HILLS FAMILY OPTOMETRY INC,6200 E CANYON RIM RD,ANAHEIM,CA,928074317,7149982020,12-70
